regiao,uf,cod_ibge,municipio,ano_diagnostico,Branca,Preta,Amarela,Parda,Indígena,Ignorado,2023,analfabeto,1ª a 4ª série incompleta,4ª série completa,5ª a 8ª série incompleta,fundamental completo,médio incompleto,médio completo,superior incompleto,superior completo,nao_informado
SUL,RS,431640.0,Rosário do Sul,2015,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431660.0,Sananduva,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431670.0,Santa Bárbara do Sul,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431680.0,Santa Cruz do Sul,2015,67.0,4.0,0.0,9.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431690.0,Santa Maria,2015,64.0,15.0,0.0,10.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,431720.0,Santa Rosa,2015,10.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431730.0,Santa Vitória do Palmar,2015,13.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431710.0,Santana do Livramento,2015,17.0,2.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431740.0,Santiago,2015,11.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431750.0,Santo Ângelo,2015,25.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431760.0,Santo Antônio da Patrulha,2015,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431780.0,Santo Augusto,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431800.0,São Borja,2015,14.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431805.0,São Domingos do Sul,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431830.0,São Gabriel,2015,12.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431840.0,São Jerônimo,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431850.0,São José do Norte,2015,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431862.0,São José dos Ausentes,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431870.0,São Leopoldo,2015,88.0,8.0,0.0,9.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,431880.0,São Lourenço do Sul,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431890.0,São Luiz Gonzaga,2015,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431900.0,São Marcos,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431915.0,São Miguel das Missões,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431920.0,São Nicolau,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431935.0,São Pedro da Serra,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431936.0,São Pedro das Missões,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431940.0,São Pedro do Sul,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431950.0,São Sebastião do Caí,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431990.0,Sapiranga,2015,16.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432000.0,Sapucaia do Sul,2015,78.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432010.0,Sarandi,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432020.0,Seberi,2015,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432055.0,Sertão Santana,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432070.0,Sobradinho,2015,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432080.0,Soledade,2015,4.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432085.0,Tabaí,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432090.0,Tapejara,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432100.0,Tapera,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432110.0,Tapes,2015,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432120.0,Taquara,2015,27.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432130.0,Taquari,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432140.0,Tenente Portela,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432143.0,Terra de Areia,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432145.0,Teutônia,2015,7.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432146.0,Tio Hugo,2015,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432150.0,Torres,2015,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432160.0,Tramandaí,2015,34.0,0.0,0.0,4.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,432170.0,Três Coroas,2015,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432180.0,Três de Maio,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432190.0,Três Passos,2015,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432200.0,Triunfo,2015,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432225.0,Tupandi,2015,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432232.0,Turuçu,2015,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432240.0,Uruguaiana,2015,35.0,1.0,0.0,4.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,432250.0,Vacaria,2015,12.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432260.0,Venâncio Aires,2015,10.0,2.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432270.0,Vera Cruz,2015,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432280.0,Veranópolis,2015,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432300.0,Viamão,2015,67.0,22.0,0.0,9.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,432380.0,Xangri-lá,2015,15.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430003.0,Aceguá,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430030.0,Alecrim,2016,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430040.0,Alegrete,2016,22.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430060.0,Alvorada,2016,55.0,21.0,0.0,13.0,0.0,3.0,,,,,,,,,,,0.0
SUL,RS,430070.0,Anta Gorda,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430100.0,Arroio do Meio,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430105.0,Arroio do Sal,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430120.0,Arroio do Tigre,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430110.0,Arroio dos Ratos,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430130.0,Arroio Grande,2016,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430140.0,Arvorezinha,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430160.0,Bagé,2016,28.0,4.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430190.0,Barra do Ribeiro,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430210.0,Bento Gonçalves,2016,22.0,5.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430220.0,Boa Vista do Buricá,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430230.0,Bom Jesus,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430240.0,Bom Retiro do Sul,2016,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430250.0,Bossoroca,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430280.0,Caçapava do Sul,2016,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430290.0,Cacequi,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430300.0,Cachoeira do Sul,2016,15.0,3.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430310.0,Cachoeirinha,2016,43.0,6.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430340.0,Caiçara,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430350.0,Camaquã,2016,11.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430380.0,Campinas do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430390.0,Campo Bom,2016,9.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430400.0,Campo Novo,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430420.0,Candelária,2016,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430435.0,Candiota,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430440.0,Canela,2016,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430460.0,Canoas,2016,115.0,23.0,0.0,14.0,0.0,5.0,,,,,,,,,,,0.0
SUL,RS,430463.0,Capão da Canoa,2016,21.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430465.0,Capão do Cipó,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430466.0,Capão do Leão,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430467.0,Capivari do Sul,2016,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430470.0,Carazinho,2016,13.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430480.0,Carlos Barbosa,2016,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430500.0,Catuípe,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430510.0,Caxias do Sul,2016,83.0,8.0,0.0,17.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430512.0,Cerrito,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430520.0,Cerro Largo,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430530.0,Chapada,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430535.0,Charqueadas,2016,33.0,4.0,0.0,3.0,1.0,1.0,,,,,,,,,,,0.0
SUL,RS,430545.0,Cidreira,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430580.0,Constantina,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430590.0,Coronel Bicaco,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430610.0,Cruz Alta,2016,26.0,2.0,1.0,6.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430640.0,Dois Irmãos,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430650.0,Dom Feliciano,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430660.0,Dom Pedrito,2016,13.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430670.0,Dona Francisca,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430676.0,Eldorado do Sul,2016,8.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430690.0,Encruzilhada do Sul,2016,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430700.0,Erechim,2016,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430730.0,Erval Seco,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430750.0,Espumoso,2016,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430755.0,Estação,2016,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430760.0,Estância Velha,2016,11.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430770.0,Esteio,2016,23.0,7.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430780.0,Estrela,2016,7.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430790.0,Farroupilha,2016,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430805.0,Faxinalzinho,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430810.0,Feliz,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430820.0,Flores da Cunha,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430840.0,Formigueiro,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430845.0,Fortaleza dos Valos,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430850.0,Frederico Westphalen,2016,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430860.0,Garibaldi,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430900.0,Giruá,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430905.0,Glorinha,2016,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430910.0,Gramado,2016,8.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430920.0,Gravataí,2016,72.0,4.0,1.0,8.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430930.0,Guaíba,2016,25.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430940.0,Guaporé,2016,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430710.0,Herval,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430960.0,Horizontina,2016,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,430990.0,Ibiraiaras,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431000.0,Ibirubá,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431010.0,Igrejinha,2016,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431020.0,Ijuí,2016,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431030.0,Ilópolis,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431033.0,Imbé,2016,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431053.0,Itaara,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431060.0,Itaqui,2016,6.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431080.0,Ivoti,2016,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431085.0,Jaboticaba,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431100.0,Jaguarão,2016,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431120.0,Júlio de Castilhos,2016,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431130.0,Lagoa Vermelha,2016,6.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431125.0,Lagoão,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431140.0,Lajeado,2016,32.0,3.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431150.0,Lavras do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431170.0,Machadinho,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431175.0,Manoel Viana,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431180.0,Marau,2016,2.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431240.0,Montenegro,2016,26.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,431250.0,Mostardas,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431261.0,Muitos Capões,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431300.0,Nova Bréscia,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431303.0,Nova Esperança do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431330.0,Nova Prata,2016,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431337.0,Nova Santa Rita,2016,2.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431340.0,Novo Hamburgo,2016,99.0,5.0,1.0,2.0,0.0,2.0,,,,,,,,,,,0.0
SUL,RS,431350.0,Osório,2016,24.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431365.0,Palmares do Sul,2016,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431370.0,Palmeira das Missões,2016,8.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431390.0,Panambi,2016,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431395.0,Pantano Grande,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431400.0,Paraí,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431403.0,Pareci Novo,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431405.0,Parobé,2016,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431410.0,Passo Fundo,2016,44.0,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431420.0,Pedro Osório,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431440.0,Pelotas,2016,119.0,30.0,1.0,5.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431442.0,Picada Café,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431447.0,Pinhal Grande,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431450.0,Pinheiro Machado,2016,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431460.0,Piratini,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431470.0,Planalto,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431480.0,Portão,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431490.0,Porto Alegre,2016,672.0,206.0,3.0,139.0,1.0,3.0,,,,,,,,,,,0.0
SUL,RS,431510.0,Porto Xavier,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431530.0,Quaraí,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431531.0,Quatro Irmãos,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431532.0,Quevedos,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431540.0,Redentora,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431550.0,Restinga Seca,2016,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431560.0,Rio Grande,2016,104.0,17.0,1.0,10.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431570.0,Rio Pardo,2016,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431590.0,Rodeio Bonito,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431600.0,Rolante,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431620.0,Rondinha,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431640.0,Rosário do Sul,2016,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431642.0,Sagrada Família,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431643.0,Saldanha Marinho,2016,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431650.0,Salvador do Sul,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431660.0,Sananduva,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431670.0,Santa Bárbara do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431673.0,Santa Cecília do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431680.0,Santa Cruz do Sul,2016,36.0,9.0,1.0,5.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431690.0,Santa Maria,2016,92.0,5.0,0.0,10.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431720.0,Santa Rosa,2016,11.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431730.0,Santa Vitória do Palmar,2016,10.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431700.0,Santana da Boa Vista,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431710.0,Santana do Livramento,2016,16.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431740.0,Santiago,2016,12.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431750.0,Santo Ângelo,2016,16.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431760.0,Santo Antônio da Patrulha,2016,5.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431790.0,Santo Cristo,2016,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431800.0,São Borja,2016,13.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431820.0,São Francisco de Paula,2016,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431830.0,São Gabriel,2016,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431840.0,São Jerônimo,2016,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,431850.0,São José do Norte,2016,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431862.0,São José dos Ausentes,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431870.0,São Leopoldo,2016,74.0,12.0,1.0,8.0,0.0,2.0,,,,,,,,,,,0.0
SUL,RS,431880.0,São Lourenço do Sul,2016,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431890.0,São Luiz Gonzaga,2016,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431900.0,São Marcos,2016,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431910.0,São Martinho,2016,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431912.0,São Martinho da Serra,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431915.0,São Miguel das Missões,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431940.0,São Pedro do Sul,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431950.0,São Sebastião do Caí,2016,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431960.0,São Sepé,2016,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,431990.0,Sapiranga,2016,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUL,RS,432000.0,Sapucaia do Sul,2016,52.0,7.0,1.0,2.0,0.0,1.0,,,,,,,,,,,0.0
SUL,RS,432010.0,Sarandi,2016,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
